charger_id,transaction_id,rectifier_id,session_start_time,session_end_time,session_duration_min,power_on_flag,was_active,active_minutes,live_capacity_kw,live_capacity_kw_max,live_capacity_kw_min,utilization_pct,utilization_pct_max,temp,temp_max,temp_min,temp_end,delta_temp,temp_slope,temp_above_threshold,high_temp_ratio,rank_score,cumulative_runtime_last_24h,cumulative_runtime_last_7d,cumulative_energy_last_7d,avg_temp_last_7d,max_temp_last_7d,count_high_temp_events_last_7d,cooldown_minutes_since_last_use,last_session_temp_end,last_session_peak_temp,target_rank
DC-CHG-240-001,TXN-20260106-001,R6,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.732322314276267,30.0,28.47270945367157,60.0,60.0,45.09630480361469,64.7206045528677,25.557007701618176,64.7206045528677,38.515635968445864,0.48370311176701414,31,37.34939759036144,11.892928925710507,0.0,1505.0,435.74064322007746,35.952946842579564,69.99880180406343,9,1735.0,22.385094003551,27.810025659877184,4
DC-CHG-240-001,TXN-20260106-001,R1,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.727575227832787,30.0,28.380796997221296,60.0,60.0,39.22197271238733,58.7120028023768,19.13812001994834,58.21955820471334,39.081438184765,0.4824864392190612,19,22.89156626506024,11.891030091133116,0.0,1505.0,750.0493145162523,40.807609773547995,64.19117554634569,16,1735.0,64.130078229404,64.130078229404,5
DC-CHG-240-001,TXN-20260106-001,R3,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.723216201094008,30.0,28.27821255641675,60.0,60.0,41.614451040586346,61.90757560577194,20.904640025127986,61.90757560577194,41.00293558064395,0.47797016304750284,24,28.915662650602407,11.889286480437605,0.0,1505.0,749.9891398447891,43.84009512781468,69.09546578573718,16,1735.0,69.09546578573718,69.09546578573718,6
DC-CHG-240-001,TXN-20260106-001,R4,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.71916404873067,30.0,28.42197474451604,60.0,60.0,42.70536725852805,62.87565890137531,22.454875016029565,62.87565890137531,40.42078388534574,0.48280223300112357,27,32.53012048192771,11.887665619492267,0.0,1505.0,703.6036619956569,43.715274266970276,69.48540398055819,15,1735.0,69.28730862988726,69.48540398055819,7
DC-CHG-240-001,TXN-20260106-001,R8,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.92535440761349,27.90145875242883,18.004645529255416,22.92535440761349,0.0,0.0,0,0.0,0.0,0.0,1505.0,136.99260850887003,27.4826636384499,68.93582818348386,3,1735.0,23.148354554936326,27.95382768383606,8
DC-CHG-240-001,TXN-20260107-001,R3,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.872928845701825,30.0,28.817040224090427,60.0,60.0,41.11945166726615,61.67843634697925,20.477507310062578,61.67843634697925,41.20092903691667,0.4219616826962811,26,27.368421052631582,11.94917153828073,379.0,1966.0,978.932534293063,43.636682171176005,69.09546578573718,21,0.0,62.60139257257674,62.60139257257674,1
DC-CHG-240-001,TXN-20260107-001,R2,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.863584288920997,30.0,28.8146048466392,60.0,60.0,40.014503287385324,60.80630778646906,20.28676839578771,60.80630778646906,40.372113080652966,0.42289029797914374,24,25.263157894736842,11.945433715568399,379.0,1966.0,979.01240686372,42.100842166122305,66.19614432653049,21,0.0,60.8218149177198,61.31753245647639,2
DC-CHG-240-001,TXN-20260107-001,R1,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.861514881441828,30.0,28.815173474173545,60.0,60.0,39.067673277409796,58.15123831748107,18.758351108501454,58.15123831748107,39.392887208979616,0.41665206857389675,22,23.157894736842106,11.94460595257673,379.0,1966.0,979.0124086092642,40.61342151499913,64.19117554634569,21,0.0,59.32929984795653,59.73070449413369,3
DC-CHG-240-001,TXN-20260107-001,R4,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.853032921760313,30.0,28.64948291563349,60.0,60.0,42.064989169873286,62.73625810910908,22.06008743932245,62.73625810910908,40.096170919087406,0.4238386588733186,30,31.57894736842105,11.941213168704126,379.0,1966.0,888.730213432769,42.67237812497525,69.48540398055819,19,0.0,64.22892438821576,64.22892438821576,4
DC-CHG-240-001,TXN-20260107-001,R5,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.851624422209994,30.0,28.89830489012906,60.0,60.0,43.0980761805163,63.36944717402742,23.36745838197859,63.36944717402742,40.001988792048834,0.4228748905830796,31,32.631578947368425,11.940649768883997,379.0,1966.0,767.4524013773678,40.130312607253494,71.07676135485026,16,0.0,65.08459346988761,65.08459346988761,5
DC-CHG-240-001,TXN-20260107-001,R8,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.85017240849115,30.0,28.83778123502636,60.0,60.0,46.0247247880883,65.66296595917896,26.503640909708995,65.43742871171456,38.58779092870561,0.41953915383944423,37,38.94736842105263,11.940068963396461,379.0,1966.0,136.99260850887003,26.409487823004383,68.93582818348386,3,0.0,23.33441102023553,27.929624435838363,6
DC-CHG-240-001,TXN-20260107-001,R6,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.84900249600773,30.0,28.7672117981353,60.0,60.0,44.01326928556379,64.54761767937799,24.23681196542696,64.54761767937799,39.40411396633448,0.4178005663912358,32,33.68421052631579,11.939600998403094,379.0,1966.0,620.8733246197365,37.226323276206166,69.99880180406343,13,0.0,65.61090768492147,65.61090768492147,7
DC-CHG-240-001,TXN-20260107-001,R7,2026-01-07 21:11:00,2026-01-07 22:45:00,94.0,1,1,95,29.84244343243044,30.0,28.7661474512794,60.0,60.0,45.04526737497305,65.30815316004276,24.977529591379447,65.30815316004276,40.33062356866331,0.42027220889293715,34,35.78947368421053,11.936977372972176,379.0,1966.0,385.09858558356933,31.674492071478987,68.9850158829221,8,0.0,66.97605770566392,66.97605770566392,8
DC-CHG-240-001,TXN-20260107-002,R1,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.800515113174555,30.0,28.704487424538392,99.69875070110699,102.0,41.22861225679568,61.37623342703333,21.35163191347304,61.37623342703333,40.024601513560285,0.38911922387936926,28,27.184466019417474,0.08977384284494443,170.0,1675.0,834.5168941268126,40.71210712296344,64.19117554634569,18,204.0,59.668505377877445,59.79611931287232,1
DC-CHG-240-001,TXN-20260107-002,R6,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.795718710915935,30.0,28.51337885212745,99.72947211052868,102.0,47.85137787601975,68.03853465688063,27.88078022415441,68.03853465688063,39.63040774392046,0.38900315646840256,45,43.689320388349515,0.08060572898145343,170.0,1675.0,476.37481704958833,35.75982830911321,69.99880180406343,10,204.0,23.333455279150105,27.975371910246587,2
DC-CHG-240-001,TXN-20260107-002,R5,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.79714969608781,30.0,28.43428004346344,99.74833056752684,102.0,46.47489539235129,66.86906690693895,25.730458393084938,66.86906690693895,41.13860851385402,0.38912741963278413,43,41.74757281553398,0.07499031753332347,170.0,1675.0,622.9347760396903,39.34006043908186,71.07676135485026,13,204.0,23.2220768724272,27.951455825455515,3
DC-CHG-240-001,TXN-20260107-002,R3,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.78025618506308,30.0,28.64889072467744,99.82310154526904,102.0,43.84765509058893,63.58607022554468,23.88450500008086,63.58607022554468,39.701565225463824,0.3883997501139247,34,33.00970873786408,0.05268081300629773,170.0,1675.0,834.4522661176147,43.83878093977468,69.09546578573718,18,204.0,65.49867095347125,65.49867095347125,4
DC-CHG-240-001,TXN-20260107-002,R7,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.182473951566685,27.97467518979743,18.01596465982255,23.182473951566685,0.0,0.0,0,0.0,0.0,170.0,1675.0,291.26981760986814,30.516955059484317,68.9850158829221,6,204.0,22.67998443040394,27.95322681482823,5
DC-CHG-240-001,TXN-20260107-002,R8,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.35279790553963,27.88079296359037,18.011327470543335,22.35279790553963,0.0,0.0,0,0.0,0.0,170.0,1675.0,136.99260850887003,26.994414645440987,68.93582818348386,3,204.0,23.25149099512589,27.98296140808621,6
DC-CHG-240-001,TXN-20260107-002,R2,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.797386492856862,30.0,28.50975766039491,100.05975799690555,102.0,42.44079375341374,61.78236931986027,22.41715465140619,61.78236931986027,39.36521466845409,0.3891728727989191,33,32.038834951456316,-0.01780632129833497,170.0,1675.0,834.540411766678,42.248696832767706,66.19614432653049,18,204.0,63.01246515394391,63.0639538296888,7
DC-CHG-240-001,TXN-20260107-002,R4,2026-01-07 11:29:00,2026-01-07 13:11:00,102.0,1,1,103,29.790109588998355,30.0,28.367240503700184,100.2114792580001,102.0,45.154107590685996,65.5179358545745,24.817209029722243,65.03719578798481,39.95269009794755,0.3903924049815508,38,36.89320388349515,-0.06299990271622935,170.0,1675.0,744.2198528622555,42.51144752813433,69.48540398055819,16,204.0,23.056299976365466,27.96241419295187,8
DC-CHG-240-001,TXN-20260107-003,R7,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.761741166568687,30.0,28.37779700328621,71.25157028237646,74.40752318995666,47.21238159314482,66.97605770566392,26.92068509398925,66.97605770566392,39.539493331192276,0.423920649344347,40,42.5531914893617,8.55603324201203,368.0,1873.0,338.96788677538785,30.897597595395695,68.9850158829221,7,212.0,66.12160166936519,66.12160166936519,1
DC-CHG-240-001,TXN-20260107-003,R6,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.74633843658898,30.0,28.46439502418252,71.28425880917077,74.38335359851634,45.982917631251624,65.61090768492147,26.359636569102395,65.61090768492147,38.59134946659019,0.4248734517438939,37,39.361702127659576,8.541881559199052,368.0,1873.0,574.7665000430236,36.78849355845389,69.99880180406343,12,212.0,63.40001599563166,64.11661029068595,2
DC-CHG-240-001,TXN-20260107-003,R4,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.762381225862313,30.0,28.411828099787968,71.38199689062876,74.41593105994905,43.769735289103686,64.22892438821576,23.103371869980883,64.22892438821576,41.125552518234876,0.4273764837371138,32,34.04255319148936,8.5173991846402,368.0,1873.0,842.5985225326824,42.61751026676883,69.48540398055819,18,212.0,61.477295415248015,61.872166620754975,3
DC-CHG-240-001,TXN-20260107-003,R1,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.755053942347843,30.0,28.599433429519085,71.38003687047065,74.34592823881985,40.30250069983857,59.73070449413369,20.061856386731588,59.32929984795653,39.26744346122494,0.4265139179658262,24,25.53191489361702,8.515885467471522,368.0,1873.0,932.892074998625,40.62896755575716,64.19117554634569,20,212.0,58.39614715831887,58.39614715831887,4
DC-CHG-240-001,TXN-20260107-003,R5,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.74890453705489,30.0,28.37383318526706,71.38055173939229,74.26372264942509,44.91150482002086,65.08459346988761,25.459591980329023,65.08459346988761,39.32810537676734,0.4228492454939672,35,37.234042553191486,8.513972342080004,368.0,1873.0,721.3415993449327,39.89125299661513,71.07676135485026,15,212.0,62.16058483769462,62.780677071742446,5
DC-CHG-240-001,TXN-20260107-003,R2,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.7331343776581,30.0,28.38700146650913,71.66706411363796,74.38619531935905,41.443740359940115,61.31753245647639,21.97444496347773,60.8218149177198,38.84736995424207,0.42105460580906995,26,27.659574468085108,8.424269900227738,368.0,1873.0,932.92604857835,42.13369725643142,66.19614432653049,20,212.0,59.855199123642656,59.855199123642656,6
DC-CHG-240-001,TXN-20260107-003,R3,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,1,1,94,29.750553160543568,30.0,28.274889992290717,71.69848123319673,74.32306263043965,42.51800470032136,62.60139257257674,22.817514875839752,62.60139257257674,39.783877696736994,0.42528217788107814,30,31.914893617021278,8.41985838595902,368.0,1873.0,932.8191768942204,43.69261604471874,69.09546578573718,20,212.0,61.54988376494016,61.54988376494016,7
DC-CHG-240-001,TXN-20260107-003,R8,2026-01-07 21:02:00,2026-01-07 22:35:00,93.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.33441102023553,27.929624435838363,18.05068585497136,23.33441102023553,0.0,0.0,0,0.0,0.0,368.0,1873.0,136.99260850887003,26.563241663142826,68.93582818348386,3,212.0,23.012571739379165,27.993919904652863,8
DC-CHG-240-001,TXN-20260107-004,R1,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,1,1,89,29.89083645399246,30.0,28.844592579610307,66.38690940226074,69.50438124112675,40.67419912418665,59.79611931287232,20.390058706181453,59.668505377877445,39.27844667169599,0.4516119802016828,23,25.842696629213485,10.047233937702558,82.0,1587.0,790.677000660957,40.71433700524443,64.19117554634569,17,486.0,58.21955820471334,58.7120028023768,1
DC-CHG-240-001,TXN-20260107-004,R3,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,1,1,89,29.8918619077254,30.0,28.92608749814608,66.7680453721707,69.5775903352926,46.04208383032298,65.49867095347125,26.26753219470836,65.49867095347125,39.23113875876289,0.448350835846569,36,40.44943820224719,9.933649986588694,82.0,1587.0,790.6108686529509,43.70917488738948,69.09546578573718,17,486.0,61.90757560577194,61.90757560577194,2
DC-CHG-240-001,TXN-20260107-004,R2,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,1,1,89,29.883284824618972,30.0,28.88187860756307,66.77477918617618,69.57324628940509,43.28971267409154,63.0639538296888,22.85294246310707,63.01246515394391,40.15952269083684,0.4495864771671518,28,31.46067415730337,9.928787369403558,82.0,1587.0,790.7115940239034,42.18746060680748,66.19614432653049,17,486.0,59.540156458804255,59.97817232545253,3
DC-CHG-240-001,TXN-20260107-004,R4,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.056299976365466,27.96241419295187,18.115881818782803,23.056299976365466,0.0,0.0,0,0.0,0.0,82.0,1587.0,744.2198528622555,43.65586797235603,69.48540398055819,16,486.0,62.87565890137531,62.87565890137531,4
DC-CHG-240-001,TXN-20260107-004,R5,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.2220768724272,27.951455825455515,18.06639945446371,23.2220768724272,0.0,0.0,0,0.0,0.0,82.0,1587.0,622.9347760396903,40.28817711947331,71.07676135485026,13,486.0,63.60121692925721,63.60121692925721,5
DC-CHG-240-001,TXN-20260107-004,R6,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.333455279150105,27.975371910246587,18.18123715726504,23.333455279150105,0.0,0.0,0,0.0,0.0,82.0,1587.0,476.37481704958833,36.490791428522805,69.99880180406343,10,486.0,64.7206045528677,64.7206045528677,6
DC-CHG-240-001,TXN-20260107-004,R7,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.67998443040394,27.95322681482823,18.12801247877899,22.67998443040394,0.0,0.0,0,0.0,0.0,82.0,1587.0,291.26981760986814,30.977953331783162,68.9850158829221,6,486.0,65.11655492375603,65.11655492375603,7
DC-CHG-240-001,TXN-20260107-004,R8,2026-01-07 06:37:00,2026-01-07 08:05:00,88.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.25149099512589,27.98296140808621,18.001471311124433,23.25149099512589,0.0,0.0,0,0.0,0.0,82.0,1587.0,136.99260850887003,27.214586624871288,68.93582818348386,3,486.0,22.92535440761349,27.90145875242883,8
DC-CHG-240-001,TXN-20260107-005,R5,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.84479301368319,30.0,28.649485168015165,60.0,60.0,43.229076636477735,62.780677071742446,23.061265967655515,62.16058483769462,38.49726956908111,0.41108900601222786,31,31.958762886597935,11.937917205473276,272.0,1777.0,673.5899305230396,39.7155780682013,71.07676135485026,14,163.0,66.86906690693895,66.86906690693895,1
DC-CHG-240-001,TXN-20260107-005,R3,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.837797038749,30.0,28.63580309237613,60.0,60.0,40.906608887841735,61.54988376494016,20.536000463091987,61.54988376494016,41.013883301848175,0.4159231254984963,26,26.804123711340207,11.9351188154996,272.0,1777.0,885.0787016322221,43.839248000343844,69.09546578573718,19,163.0,63.58607022554468,63.58607022554468,2
DC-CHG-240-001,TXN-20260107-005,R6,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.83685074054882,30.0,28.63864597292149,60.0,60.0,44.24158372902015,64.11661029068595,23.95373541366052,63.40001599563166,39.01814007712457,0.41475433511448956,35,36.08247422680412,11.934740296219527,272.0,1777.0,527.0275388581454,36.39622565473987,69.99880180406343,11,163.0,68.03853465688063,68.03853465688063,3
DC-CHG-240-001,TXN-20260107-005,R4,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.834677105706085,30.0,28.48099876496903,60.0,60.0,41.990042238272636,61.872166620754975,22.223514125177807,61.477295415248015,39.25378129007021,0.40875390578920306,29,29.896907216494846,11.933870842282433,272.0,1777.0,794.8630391635527,42.65053489984758,69.48540398055819,17,163.0,65.03719578798481,65.5179358545745,4
DC-CHG-240-001,TXN-20260107-005,R2,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.831299858634615,30.0,28.67523947944928,60.0,60.0,39.756608385395886,59.855199123642656,19.47731931677553,59.855199123642656,40.22542717500174,0.4158680488142634,25,25.773195876288657,11.932519943453848,272.0,1777.0,885.1959688045346,42.25880719701223,66.19614432653049,19,163.0,61.78236931986027,61.78236931986027,5
DC-CHG-240-001,TXN-20260107-005,R1,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.82144073713487,30.0,28.51114804665708,60.0,60.0,38.53281064500549,58.39614715831887,18.420973623616977,58.39614715831887,39.975173534701895,0.4095534338718619,20,20.618556701030926,11.928576294853949,272.0,1777.0,885.1777698192093,40.739291603691456,64.19117554634569,19,163.0,61.37623342703333,61.37623342703333,6
DC-CHG-240-001,TXN-20260107-005,R7,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,1,1,97,29.811293228449824,30.0,28.48527356730456,60.0,60.0,45.4642868856296,66.12160166936519,25.156502717999334,66.12160166936519,40.23672952911684,0.41281449274449306,36,37.11340206185567,11.92451729137993,272.0,1777.0,291.26981760986814,30.130929738014963,68.9850158829221,6,163.0,23.182473951566685,27.97467518979743,7
DC-CHG-240-001,TXN-20260107-005,R8,2026-01-07 15:54:00,2026-01-07 17:30:00,96.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.012571739379165,27.993919904652863,18.238081319170465,23.012571739379165,0.0,0.0,0,0.0,0.0,272.0,1777.0,136.99260850887003,26.75011902755144,68.93582818348386,3,163.0,22.35279790553963,27.88079296359037,8
